,OBJECTID,collection_method,created_date,created_user,difficulty,difficulty_max,difficulty_min,difficulty_outlier,last_edited_date,last_edited_user,name,name_common,name_river,name_section,nav_link_aw,notes,reach_id,side_of_river,type,SHAPE
8286,8287,,,,III-IV+,IV+,III,,,,,Buck Branch,Boss Hollow,Headwaters to Hurricane Creek (3.8 miles),http://www.americanwhitewater.org/content/River/detail/id/3656/,,3656,,takeout,"{'x': -93.13939999999997, 'y': 35.75230000000005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8287,8288,,,,III-IV,IV,III,,,,,the daily run,Salt,1.5 - US 60 to Mescal Rapid,http://www.americanwhitewater.org/content/River/detail/id/3657/,,3657,,takeout,"{'x': -110.55099999999999, 'y': 33.82740000000007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8288,8289,,,,III-IV,IV,III,,,,,,Horner Run,Cook Road to I-275,http://www.americanwhitewater.org/content/River/detail/id/3658/,,3658,,takeout,"{'x': -84.26211491799995, 'y': 39.210059871000055, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8289,8290,,,,II+(IV),II+,,IV,,,,Columbus Whitewater Park,Chattahoochee,8 - Metro Columbus/Phenix City,http://www.americanwhitewater.org/content/River/detail/id/3659/,,3659,,takeout,"{'x': -84.99648154699997, 'y': 32.46850825300004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8290,8291,,,,II+,II+,,,,,,,Cossatot,2) Hwy 246 to Ed Banks Road (3.1 miles),http://www.americanwhitewater.org/content/River/detail/id/3660/,,3660,,takeout,"{'x': -94.25108171599999, 'y': 34.34009137100003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8291,8292,,,,I,I,,,,,,Hoover Dam to Willow Beach,Colorado,12. Black Canyon,http://www.americanwhitewater.org/content/River/detail/id/3661/,,3661,,takeout,"{'x': -114.66103417499994, 'y': 35.86969347300004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8292,8293,,,,III-IV,IV,III,,,,,,Big Butte Creek,Butte Falls to Netherlands Rd,http://www.americanwhitewater.org/content/River/detail/id/3662/,,3662,,takeout,"{'x': -122.67502031999999, 'y': 42.62542946700006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8293,8294,,,,III+(IV),III+,,IV,,,,Upper Nantahala,Nantahala,"2.Upper, Route 1310 Bridge to Hwy. 19 ",http://www.americanwhitewater.org/content/River/detail/id/3663/,,3663,,takeout,"{'x': -83.68029539999998, 'y': 35.27464019000007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8294,8295,,,,IV-V,V,IV,,,,,,South Sauty Creek,Lower: Bucks Pocket to Guntersville Lake,http://www.americanwhitewater.org/content/River/detail/id/3664/,,3664,,takeout,"{'x': -86.10969999999998, 'y': 34.51340000000005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8295,8296,,,,V+,V+,,,,,,,Rock Creek (Umpqua),Above Rock Creek Fish Hatchery,http://www.americanwhitewater.org/content/River/detail/id/3666/,,3666,,takeout,"{'x': -122.99786155699996, 'y': 43.33673771800005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8296,8297,,,,III,III,,,,,,,Massie's Creek,Wilberforce,http://www.americanwhitewater.org/content/River/detail/id/3667/,,3667,,takeout,"{'x': -83.82237072799995, 'y': 39.74086544100004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8297,8298,,,,III,III,,,,,,Secret Gorge,Mad,2. Gorge,http://www.americanwhitewater.org/content/River/detail/id/3668/,,3668,,takeout,"{'x': -71.63877658399997, 'y': 43.85052875700006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8298,8299,,,,II+(III),II+,,III,,,,,Nolichucky,The Secret Spot,http://www.americanwhitewater.org/content/River/detail/id/3669/,,3669,,takeout,"{'x': -82.87518691499997, 'y': 36.063180411000076, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8299,8300,,,,IV-V(V+),V,IV,V+,,,,Beegum Creek Gorge,Beegum Creek,USFS Campground to State Highway 36,http://www.americanwhitewater.org/content/River/detail/id/3670/,,3670,,takeout,"{'x': -122.86399999999998, 'y': 40.34790000000004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8300,8301,,,,I-II(III),II,I,III,,,,,White,North Royalton to West Hartford,http://www.americanwhitewater.org/content/River/detail/id/3671/,,3671,,takeout,"{'x': -72.41790409199996, 'y': 43.71168761700005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8301,8302,,,,I-III+(V+),III+,I,V+,,,,Ravenel Lake to Mirror Lake,Cullasaja,0. Above the lakes,http://www.americanwhitewater.org/content/River/detail/id/3672/,,3672,,takeout,"{'x': -83.20226959799999, 'y': 35.068170284000075, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8302,8303,,,,I-II,II,I,,,,,,Chestatee,1 - Turners Corner to Town Creek Church Bridge (a/k/a Garnett Bridge),http://www.americanwhitewater.org/content/River/detail/id/3673/,,3673,,takeout,"{'x': -83.88799726799994, 'y': 34.578514822000045, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8303,8304,,,,IV-V+,V+,IV,,,,,,Cove Creek,Cove Creek Cascades,http://www.americanwhitewater.org/content/River/detail/id/3674/,,3674,,takeout,"{'x': -82.69528647999994, 'y': 36.793226772000025, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8304,8305,,,,II-III(V),III,II,V,,,,,Anasco,Rt. 124 bridge to Rt. 119 bridge,http://www.americanwhitewater.org/content/River/detail/id/3675/,,3675,,takeout,"{'x': -66.97959999999995, 'y': 18.278800000000047, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8305,8306,,,,I-II,II,I,,,,,,Raccoon,"A) Henderson Park, Jefferson, IA (PnP)",http://www.americanwhitewater.org/content/River/detail/id/3676/,,3676,,takeout,"{'x': -94.37479837299998, 'y': 41.98812085800006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8306,8307,,,,V+,V+,,,,,,,"Little Stony, Ramey Fork",Ramey Fork to Hanging Rock,http://www.americanwhitewater.org/content/River/detail/id/3677/,,3677,,takeout,"{'x': -82.44765338199994, 'y': 36.85929660900007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8307,8308,,,,I-II(III),II,I,III,,,,Upper Upper Tallulah,Tallulah,1 - GA/NC State Line to Tate Branch Campground,http://www.americanwhitewater.org/content/River/detail/id/3679/,,3679,,takeout,"{'x': -83.55743243899997, 'y': 34.96057878700003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8308,8309,,,,IV-V(V+),V,IV,V+,,,,2nd bridge up from LGF to 1st bridge up from LGF,Looking Glass Creek,Along Highway 278,http://www.americanwhitewater.org/content/River/detail/id/3680/,,3680,,takeout,"{'x': -82.77436252899997, 'y': 35.30463391100005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8309,8310,,,,III+(IV),III+,,IV,,,,Upper,Davidson,1. Forest Service Road 475-A @ Cove Creek to Low Head Dam,http://www.americanwhitewater.org/content/River/detail/id/3681/,,3681,,takeout,"{'x': -82.79710099199997, 'y': 35.284671666000065, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8310,8311,,,,I(II),I,,II,,,,,Cadron Creek,1) Hartwick Mill Run: Highway 124 to Pinnacle Springs (11 miles),http://www.americanwhitewater.org/content/River/detail/id/3682/,,3682,,takeout,"{'x': -92.37849999999997, 'y': 35.33680000000004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8311,8312,,,,III-V,V,III,,,,,,Long Branch,Wayton to Murray (2+3.5 miles),http://www.americanwhitewater.org/content/River/detail/id/3683/,,3683,,takeout,"{'x': -93.31799999999998, 'y': 35.91650000000004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8312,8313,,,,III-IV(V),IV,III,V,,,,,"Shop Creek, West Fork",Alum Cove Creek to Parthenon (6.6 miles),http://www.americanwhitewater.org/content/River/detail/id/3684/,,3684,,takeout,"{'x': -93.24329999999998, 'y': 35.95250000000004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8313,8314,,,,II-III(IV),III,II,IV,,,,,Fox,B) Kaukauna/1000 Islands: Hwy.55/Main Ave. to CTH.ZZ (1.5 miles),http://www.americanwhitewater.org/content/River/detail/id/3685/,,3685,,takeout,"{'x': -88.25038086699999, 'y': 44.274394941000025, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8314,8315,,,,II,II,,,,,,,Androscoggin,3. Pontook,http://www.americanwhitewater.org/content/River/detail/id/3686/,,3686,,takeout,"{'x': -71.21849999999995, 'y': 44.612700000000075, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8315,8316,,,,III-IV,IV,III,,,,,,Downey Creek,Downey Creek trail to Suiattle River,http://www.americanwhitewater.org/content/River/detail/id/3687/,,3687,,takeout,"{'x': -121.22474267899997, 'y': 48.259583185000054, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8316,8317,,,,II(III),II,,III,,,,,Contoocook,3. Henniker (class II section),http://www.americanwhitewater.org/content/River/detail/id/3688/,,3688,,takeout,"{'x': -71.81577877399997, 'y': 43.17343155200007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8317,8318,,,,II-IV,IV,II,,,,,,Ammonoosuc,5. Pierce bridge to NH 116,http://www.americanwhitewater.org/content/River/detail/id/3689/,,3689,,takeout,"{'x': -71.71259079999999, 'y': 44.318078316000026, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8318,8319,,,,I(II),I,,II,,,,,Nehalem,2) Vernonia to Birkenfeld,http://www.americanwhitewater.org/content/River/detail/id/3690/,,3690,,takeout,"{'x': -123.32999999999998, 'y': 45.997700000000066, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8319,8320,,,,II+,II+,,,,,,,Line Creek,Below Hwy 54 Near Peachtree City,http://www.americanwhitewater.org/content/River/detail/id/3691/,,3691,,takeout,"{'x': -84.60324036799994, 'y': 33.39005868500004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8320,8321,,,,I(II),I,,II,,,,Lower Cove Creek,Cove Creek (Faulkner Co.),Martinville to Mallet Town (4.9 miles),http://www.americanwhitewater.org/content/River/detail/id/3692/,,3692,,takeout,"{'x': -92.48559999999998, 'y': 35.27910000000003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8321,8322,,,,II-III+(IV),III+,II,IV,,,,,Taughannock Creek,1. Podunk Rd to Rt 96 bridge,http://www.americanwhitewater.org/content/River/detail/id/3693/,,3693,,takeout,"{'x': -76.63729188899998, 'y': 42.52963728200007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8322,8323,,,,II-IV(V+),IV,II,V+,,,,,Shingle Kill Creek,Round Top to Catskill Creek,http://www.americanwhitewater.org/content/River/detail/id/3694/,,3694,,takeout,"{'x': -73.99586241299994, 'y': 42.313947375000055, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8323,8324,,,,III,III,,,,,,Rowboat Rapid Run,Cache Creek,2) Bear Creek Confluence to Rumsey,http://www.americanwhitewater.org/content/River/detail/id/3695/,,3695,,takeout,"{'x': -122.23799999999994, 'y': 38.89050000000003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8324,8325,,,,II-III,III,II,,,,,Bagley Rapids,"Oconto, N.Br.",B) Bagley Rapids Campground to Kingston Rd (1.1 miles),http://www.americanwhitewater.org/content/River/detail/id/3696/,,3696,,takeout,"{'x': -88.46758776099995, 'y': 45.145510916000035, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8325,8326,,,,II-III,III,II,,,,,Hopeville Canyon,"Potomac, North Fork of South Branch",5. Head of Hopeville Canyon to Hopeville,http://www.americanwhitewater.org/content/River/detail/id/3697/,,3697,,takeout,"{'x': -79.28473158399999, 'y': 38.96884436600004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8326,8327,,,,I-II,II,I,,,,,,"Potomac, North Fork of South Branch",6. Hopeville to South Branch Confluence,http://www.americanwhitewater.org/content/River/detail/id/3698/,,3698,,takeout,"{'x': -79.19349725399996, 'y': 38.99034610900003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8327,8328,,,,IV(V),IV,,V,,,,Copland Creek,Copeland Creek,Second Bridge to North Umpqua,http://www.americanwhitewater.org/content/River/detail/id/3699/,,3699,,takeout,"{'x': -122.54406849199995, 'y': 43.29127248400005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8328,8329,,,,III-IV,IV,III,,,,,,"Holly River, Right Fork",1. Jumbo to confluence of Grassy Creek near Diana,http://www.americanwhitewater.org/content/River/detail/id/3700/,,3700,,takeout,"{'x': -80.44631507399998, 'y': 38.564293269000075, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8329,8330,,,,III,III,,,,,,,"Holly River, Laurel Fork of Left Fork",Holly River State Park  to confluence with Left Fork,http://www.americanwhitewater.org/content/River/detail/id/3701/,,3701,,takeout,"{'x': -80.38143781699995, 'y': 38.65335065100004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8330,8331,,,,IV-V,V,IV,,,,,,Brandy Creek,above Whiskeytown Reservoir,http://www.americanwhitewater.org/content/River/detail/id/3702/,,3702,,takeout,"{'x': -122.58299999999997, 'y': 40.60200000000003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8331,8332,,,,II+,II+,,,,,,,Butte Creek,2) PG&E Powerhouse to Covered Bridge,http://www.americanwhitewater.org/content/River/detail/id/3703/,,3703,,takeout,"{'x': -121.70399999999995, 'y': 39.72860000000003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8332,8333,,,,IV,IV,,,,,,Lower Whiskeytown,Clear Creek (Sacramento trib.),2) Whiskeytown Reservoir to Sacramento Valley,http://www.americanwhitewater.org/content/River/detail/id/3704/,,3704,,takeout,"{'x': -122.52299999999997, 'y': 40.51230000000004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8333,8334,,,,IV(V+),IV,,V+,,,,Upper Whiskeytown,Clear Creek (Sacramento trib.),1) Clear Creek Campground to Trinity Mountain Road,http://www.americanwhitewater.org/content/River/detail/id/3705/,,3705,,takeout,"{'x': -122.60799999999995, 'y': 40.800400000000025, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8334,8335,,,,IV,IV,,,,,,,"Cottonwood Creek, Middle Fork",1) Knob Gulch confluence to Platina Road,http://www.americanwhitewater.org/content/River/detail/id/3706/,,3706,,takeout,"{'x': -122.77780171999996, 'y': 40.401958439000055, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8335,8336,,,,V,V,,,,,,,Mill Creek,along Mill Creek Road into Frenchtown,http://www.americanwhitewater.org/content/River/detail/id/3707/,,3707,,takeout,"{'x': -114.19694259999994, 'y': 47.02726052700007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8336,8337,,,,I(II),I,,II,,,,,Black,"A) E7178 (Elm Lane) to Ramsay (Mill St, Old US2) (6.0 miles)",http://www.americanwhitewater.org/content/River/detail/id/3708/,,3708,,takeout,"{'x': -90.00077083599996, 'y': 46.47059734700008, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8337,8338,,,,I-IV,IV,I,,,,,,"Sturgeon, W.Br. (Houghton)",Newberry Rd to S.Laird Rd (4.4 miles),http://www.americanwhitewater.org/content/River/detail/id/3709/,,3709,,takeout,"{'x': -88.76109524399999, 'y': 46.74276071500003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8338,8339,,,,II(IV),II,,IV,,,,,"Otter, W.Br.",Pike Lake Rd to Donken Tapiola Road (7.7 miles),http://www.americanwhitewater.org/content/River/detail/id/3710/,,3710,,takeout,"{'x': -88.71280439499998, 'y': 46.81810969900005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8339,8340,,,,II-III(IV),III,II,IV,,,,,Little Iron,Nonesuch Falls to Hwy 107 (7.66 miles),http://www.americanwhitewater.org/content/River/detail/id/3711/,,3711,,takeout,"{'x': -89.58815857299999, 'y': 46.82591323200006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8340,8341,,,,II-IV,IV,II,,,,,,Pemigewasset,2) Indian Head&ndash;East Branch confluence,http://www.americanwhitewater.org/content/River/detail/id/3712/,,3712,,takeout,"{'x': -71.68331215999996, 'y': 44.02686868600006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8341,8342,,,,IV-V,V,IV,,,,,,Taum Sauk Creek,Taum Sauk Mountain to Little Taum Sauk Creek (7 miles),http://www.americanwhitewater.org/content/River/detail/id/3713/,,3713,,takeout,"{'x': -90.81189999999998, 'y': 37.50890000000004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8342,8343,,,,III,III,,,,,,,Brewers Creek,Highway V to Highway MM (7 miles),http://www.americanwhitewater.org/content/River/detail/id/3714/,,3714,,takeout,"{'x': -90.50219999999996, 'y': 37.61740000000003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8343,8344,,,,I(II),I,,II,,,,,"American, Middle Fork",2) former Greenwood Bridge to Mammoth Bar ,http://www.americanwhitewater.org/content/River/detail/id/3715/,,3715,,takeout,"{'x': -120.99799999999999, 'y': 38.91850000000005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8344,8345,,,,IV-V+,V+,IV,,,,,,Arroyo Mocho,Above Waterfalls to Mines Road bridge,http://www.americanwhitewater.org/content/River/detail/id/3716/,,3716,,takeout,"{'x': -121.70299999999997, 'y': 37.62640000000005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8345,8346,,,,III-IV,IV,III,,,,,Black River,Lamington,Chester to Pottersville,http://www.americanwhitewater.org/content/River/detail/id/3717/,,3717,,takeout,"{'x': -74.72026952399995, 'y': 40.71380482700005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8346,8347,,,,IV-V,V,IV,,,,,,Clove Brook,Colesville to Rte. 651,http://www.americanwhitewater.org/content/River/detail/id/3718/,,3718,,takeout,"{'x': -74.63001232399995, 'y': 41.26199246500005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8347,8348,,,,IV-V,V,IV,,,,,Klondike Mine Section,"Trinity, S. Fork",2. Scott Flat Campground to Klondike Mine,http://www.americanwhitewater.org/content/River/detail/id/3719/,,3719,,takeout,"{'x': -123.39699999999999, 'y': 40.407700000000034, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8348,8349,,,,II-V(V+),V,II,V+,,,,,"Battle Creek, South Fork",Near Ponderosa Way to Manton Road (A6),http://www.americanwhitewater.org/content/River/detail/id/3720/,,3720,,takeout,"{'x': -121.98078891299997, 'y': 40.40608425200003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8349,8350,,,,II,II,,,,,,,Israel River,Riverton to Lancaster,http://www.americanwhitewater.org/content/River/detail/id/3721/,,3721,,takeout,"{'x': -71.56420546099997, 'y': 44.486873357000036, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8350,8351,,,,IV-V,V,IV,,,,,,Rocky Branch,Jericho Road and Rt. 302,http://www.americanwhitewater.org/content/River/detail/id/3722/,,3722,,takeout,"{'x': -71.19970061799995, 'y': 44.103098001000035, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8351,8352,,,,I-II,II,I,,,,,,Hinkson Creek,Hinkson Creek Road to Reactor Field (10.75 miles),http://www.americanwhitewater.org/content/River/detail/id/3723/,,3723,,takeout,"{'x': -92.33916420899999, 'y': 38.92773829600003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8352,8353,,,,IV-V,V,IV,,,,,,East Branch Saco,Route 302 at Lower Bartlett,http://www.americanwhitewater.org/content/River/detail/id/3724/,,3724,,takeout,"{'x': -71.14930125599994, 'y': 44.10060757800005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8353,8354,,,,IV,IV,,,,,,,Little Suncook,Northwood to Gossville,http://www.americanwhitewater.org/content/River/detail/id/3725/,,3725,,takeout,"{'x': -71.34609925899997, 'y': 43.22400931900006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8354,8355,,,,IV-V,V,IV,,,,,,Kootenai Creek,trailside,http://www.americanwhitewater.org/content/River/detail/id/3726/,,3726,,takeout,"{'x': -114.15202630999994, 'y': 46.53769377100008, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8355,8356,,,,V,V,,,,,,,Trout Creek,Canyon Section,http://www.americanwhitewater.org/content/River/detail/id/3727/,,3727,,takeout,"{'x': -114.95100848699997, 'y': 47.044769175000056, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8356,8357,,,,I,I,,,,,,,Red Cedar,A) Williamston (0.1 miles),http://www.americanwhitewater.org/content/River/detail/id/3728/,,3728,,takeout,"{'x': -84.28466981599996, 'y': 42.689990831000046, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8357,8358,,,,I(II),I,,II,,,,,Red Cedar,B) MSU Wave (0.1 miles),http://www.americanwhitewater.org/content/River/detail/id/3729/,,3729,,takeout,"{'x': -84.48195125699993, 'y': 42.72899379800003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
8358,8359,,,,III-V,V,III,,,,,,India Brook,Upstream to Mountainside Rd.,http://www.americanwhitewater.org/content/River/detail/id/3730/,,3730,,takeout,"{'x': -74.62045927699995, 'y': 40.78617579000007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
